name,place_id,types,rating,price_level,user_ratings_total,vicinity,geometry_location_lat,geometry_location_lng,Monday F,Tuesday F,Wednesday F,Thursday F,Friday F,Saturday F,Sunday F,Total F,Conclusion
Érablière de Mayo,ChIJywVV9rY5zkwRCBL9n2Uxlao,"['restaurant', 'food', 'point_of_interest', 'establishment']",4.9,,11.0,"Chemin Mcdonnell, Mayo",45.70301420000001,-75.3526487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closed
Le Grill 309,ChIJTZuSyvHVz0wRXzVT0x7_qOU,"['restaurant', 'food', 'point_of_interest', 'establishment']",4.1,,208.0,"484 Québec 309, Val-des-Bois",45.9008453,-75.60377299999998,8.0,8.0,14.0,14.0,14.0,14.0,14.0,86.0,Open
Charlot Bistro,ChIJh8M2Ez3V0UwRR0DAu98CVFc,"['restaurant', 'food', 'point_of_interest', 'establishment']",3.6,,9.0,"476 Québec 309, Val-des-Bois",45.8997723,-75.60464549999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closed
Casse-Croute Chez Paul,ChIJT57ex6AqzkwRh8Lu6jr0ydE,"['restaurant', 'food', 'point_of_interest', 'establishment']",4.1,,61.0,Val-des-Bois,45.8976143,-75.60644559999999,10.0,10.0,10.0,10.0,10.0,10.0,10.0,70.0,Open
Casse Croute,ChIJXcfeE4Ur0EwRmIfeG4Rdl_4,"['restaurant', 'food', 'point_of_interest', 'establishment']",4.3,,3.0,"933 Québec 309, Val-des-Bois",45.9691287,-75.5731229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closed
Resto Du Lac Vert,ChIJE2gCsowp0EwRN8QTjBpkgyg,"['restaurant', 'food', 'point_of_interest', 'establishment']",5.0,,1.0,"Chemin de Val Ombreuse, Val-des-Bois",45.9931984,-75.58544959999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closed
Fin Traiteur De L'Outaouais,ChIJRRyJ73xBzkwR1vEE1EvrFb4,"['restaurant', 'food', 'point_of_interest', 'establishment']",4.0,,10.0,"208 Rue Galipeau, Thurso",45.6027435,-75.244345,24.0,24.0,9.0,9.0,9.0,8.0,24.0,107.0,Open
Subway,ChIJL_C8cifMqkERMF_BwN9DA7Y,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",4.0,1.0,75.0,"299 Rue Victoria, Thurso",45.59735560000001,-75.2419737,10.0,10.0,10.0,10.0,10.0,10.0,10.0,70.0,Open
Maxime,ChIJw8GzxX1BzkwRsMVfNFmsw2M,"['restaurant', 'food', 'point_of_interest', 'establishment']",3.9,2.0,144.0,"169 Rue Galipeau, Thurso",45.6002343,-75.24374130000002,9.0,9.0,15.0,15.0,15.0,14.0,14.0,91.0,Open
Casse-Croute Au 3 Gars,ChIJo74imdVDzkwRHzpi5H0JHMI,"['restaurant', 'food', 'point_of_interest', 'establishment']",3.7,1.0,59.0,"297 Rue Victoria, Thurso",45.597442,-75.2415895,11.5,11.5,11.5,11.5,11.5,11.5,11.5,80.5,Open
Pizza du Chef Sim,ChIJt1kRF4JBzkwRHSxyvv89lfg,"['restaurant', 'food', 'point_of_interest', 'establishment']",4.3,,67.0,"413 Rue Victoria, Thurso",45.59522519999999,-75.2504572,0.0,0.0,6.0,6.0,6.0,6.0,6.0,30.0,Open
Belle Pizza Plus,ChIJqQkM-YFBzkwRFb1yCEVMk0k,"['restaurant', 'food', 'point_of_interest', 'establishment']",,,,"413 Rue Victoria, Thurso",45.595167,-75.25045659999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closed
Restaurant Le Matou,ChIJf_E9VbBczkwROlYcs3gp15c,"['restaurant', 'food', 'point_of_interest', 'establishment']",3.5,,2.0,"202 Rue Principale, Plaisance",45.60550410000001,-75.12458740000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closed
Casse-Croûte Patalou,ChIJuZlDoaRczkwRd-GcfUW3NtE,"['restaurant', 'food', 'point_of_interest', 'establishment']",4.5,1.0,178.0,"237 Rue Principale, Plaisance",45.6059503,-75.1190457,0.0,0.0,0.0,10.0,10.0,10.0,10.0,40.0,Open
St-Hubert Express,ChIJsbgLRA1qzkwRL-IxURLROQE,"['restaurant', 'food', 'point_of_interest', 'establishment']",4.2,2.0,195.0,"9071 County Road 17, Rockland",45.5437292,-75.3041686,10.0,10.0,10.0,10.0,10.0,10.0,10.0,70.0,Open
New Ruby House,ChIJlYu0nhNqzkwRCyLny9TattM,"['restaurant', 'food', 'point_of_interest', 'establishment']",4.1,2.0,148.0,"1781 Laurier Street, Rockland",45.5487972,-75.2909306,6.0,11.0,11.0,11.0,11.0,11.0,11.0,72.0,Open
Shawarma Des Lauriers,ChIJYYuDfxNqzkwRaKdRyy4srco,"['restaurant', 'food', 'point_of_interest', 'establishment']",4.6,1.0,166.0,"1905 Laurier Street, Rockland",45.54807280000001,-75.2918146,10.5,10.5,10.5,10.5,10.5,10.0,9.0,71.5,Open
Circle K,ChIJU6MwbPxpzkwRtlBsUBBqvbM,"['convenience_store', 'atm', 'meal_takeaway', 'finance', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",4.4,1.0,8.0,"9061 County Road 17, Rockland",45.5456672,-75.30210179999997,24.0,24.0,24.0,24.0,24.0,24.0,24.0,168.0,Open
A&W Canada,ChIJa35JA2pqzkwRO_yi0A11DEo,"['restaurant', 'food', 'point_of_interest', 'establishment']",4.3,1.0,356.0,"1-2736 Chamberland Street, Rockland",45.545222,-75.302871,14.0,14.0,14.0,14.0,14.0,14.0,14.0,98.0,Open
Broadway Bar & Grill,ChIJUdyJCGpqzkwRMhMUUt2jsxg,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",4.3,2.0,331.0,"6-2756 Chamberland Street, Rockland",45.544218,-75.30267599999998,15.0,16.0,16.0,17.0,17.0,17.0,15.0,113.0,Open
Rosalynn's Bistro & Catering,ChIJ6ynQTEFqzkwRyehy8udcpGI,"['restaurant', 'food', 'point_of_interest', 'establishment']",4.3,2.0,134.0,"928 Laporte Street, Rockland",45.5405033,-75.3040286,0.0,12.0,12.0,13.0,13.0,13.0,12.0,75.0,Open
Domino's Pizza,ChIJY75DqkFqzkwR7h-MuHcAFvc,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",3.3,1.0,83.0,"2768 Laurier Street, Rockland",45.5421172,-75.3017335,11.0,11.0,11.0,11.0,11.0,11.0,11.0,77.0,Open
Boston Pizza,ChIJO7VrQBlqzkwRYHM8S-rr4og,"['restaurant', 'food', 'point_of_interest', 'establishment']",4.1,2.0,461.0,"3002 Richelieu Street, Rockland",45.5338622,-75.307312,13.0,13.0,13.0,13.0,14.0,14.0,13.0,93.0,Open
Gabriel Pizza,ChIJLeWy50FqzkwR626cLfODwSE,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",4.3,2.0,94.0,"2756 Chamberland Street, Rockland",45.5444136,-75.30252890000001,10.0,10.0,11.0,11.0,12.0,12.0,10.0,76.0,Open
G.A.B.'s,ChIJyaVIdw9qzkwRnXdYIKVCtI8,"['restaurant', 'bar', 'food', 'point_of_interest', 'establishment']",4.4,2.0,179.0,"1039 Laurier Street, Rockland",45.55389599999999,-75.2798184,8.5,12.5,12.5,12.5,12.5,11.5,12.0,82.0,Open
Subway,ChIJYXT75kFqzkwRywWrtECLs8w,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",4.2,1.0,51.0,"2756 Chamberland Street Unit #5, Rockland",45.5444145,-75.30245409999998,12.0,12.0,13.0,13.0,13.0,12.0,12.0,87.0,Open
Friendly Restaurant & Pizzeria,ChIJnY_xnhNqzkwRTlngUyy7Vyc,"['restaurant', 'food', 'point_of_interest', 'establishment']",4.4,2.0,266.0,"1756 Laurier Street, Rockland",45.54892849999999,-75.29122779999999,13.0,13.0,14.0,14.0,14.0,14.0,13.0,95.0,Open
Maison De Xin,ChIJQ9mpFBJqzkwRcz9-U0632Js,"['restaurant', 'food', 'point_of_interest', 'establishment']",3.9,2.0,195.0,"1486 Laurier Street, Rockland",45.5514899,-75.2883243,9.0,9.0,9.0,9.0,10.0,6.0,17.0,69.0,Open
Le Chip Stand,ChIJWymSHG1qzkwR0U3QhVrCL6E,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",4.4,,13.0,"306 Edwards Street, Rockland",45.55118289999999,-75.2960781,8.0,8.0,8.0,8.0,8.0,8.0,8.0,56.0,Open
Patate Express,ChIJr8rqHG1qzkwRKxVGvh5_YSc,"['restaurant', 'food', 'point_of_interest', 'establishment']",4.8,,32.0,"306 Edwards Street, Rockland",45.55107479999999,-75.2958522,7.0,7.0,7.0,7.0,7.5,7.5,7.0,50.0,Open
Main Street Pizza,ChIJtZb3pg9qzkwRI05gBYlFSY4,"['restaurant', 'food', 'point_of_interest', 'establishment']",4.5,,72.0,"1099 Laurier Street, Rockland",45.5536745,-75.28131669999998,5.0,5.0,10.0,11.0,12.0,11.0,10.0,64.0,Open
Cafe La Roche - Himalaya Indian Cuisine,ChIJNde3SQRqzkwRNk7vw8ATL_4,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",4.3,1.0,126.0,"655 Laurier Street, Rockland",45.55393400000001,-75.27482239999998,8.0,12.0,12.0,12.0,12.0,12.0,11.0,79.0,Open
Rockland Pizza,ChIJc4dK2RRqzkwRAKcTHomSyw0,"['restaurant', 'food', 'point_of_interest', 'establishment']",4.6,2.0,178.0,"2294 Laurier Street, Rockland",45.5462272,-75.29479649999998,10.0,10.0,10.0,10.0,12.0,12.0,6.0,70.0,Open
Sparta's,ChIJDVhx-EBqzkwR_GLq4xqVPuc,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",4.4,,100.0,"1748 Laurier Street, Rockland",45.5490042,-75.29112370000001,10.0,10.0,10.0,10.0,12.0,10.0,0.0,62.0,Open
SS Chip Wagon,ChIJL6YrywNqzkwRdouI-yEKXjA,"['restaurant', 'food', 'point_of_interest', 'establishment']",4.3,1.0,58.0,"342 Laurier Street, Rockland",45.5536488,-75.26935,8.0,8.0,8.0,8.0,8.0,8.0,8.0,56.0,Open
Jumbo Pizza,ChIJTSqZA0BqzkwR3V9BsNlmZiE,"['restaurant', 'food', 'point_of_interest', 'establishment']",4.4,1.0,204.0,"2609 Laurier Street, Rockland",45.5437406,-75.2978335,12.0,12.0,12.0,12.0,14.0,14.0,12.0,88.0,Open
Benny’s All Day,ChIJNXdTJhVqzkwRcC_Uo2FTpmo,"['restaurant', 'food', 'point_of_interest', 'establishment']",4.1,2.0,260.0,"2370 Laurier Street, Rockland",45.54596970000001,-75.29529959999998,14.0,14.0,14.0,14.0,14.0,14.0,14.0,98.0,Open
McDonald's,ChIJsZ58FUBqzkwRMz1O8MQRJIg,"['cafe', 'restaurant', 'food', 'point_of_interest', 'establishment']",3.6,1.0,488.0,"2686 Laurier Street, Rockland",45.5432926,-75.29942199999998,18.0,18.0,18.0,18.0,18.0,18.0,18.0,126.0,Open
Petit Bistro,ChIJNU-ZL0FqzkwRyepmh_0TNW8,"['restaurant', 'food', 'point_of_interest', 'establishment']",,,,"2848 Laurier Street, Rockland",45.5403655,-75.3029423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closed
Shawarma & Grill ROCKLAND,ChIJ4SB1L0FqzkwR5k0io-FOFv8,"['restaurant', 'food', 'point_of_interest', 'establishment']",4.5,,110.0,"2848 Laurier Street, Rockland",45.54032670000001,-75.30280479999998,10.0,10.0,10.0,10.0,10.0,10.0,0.0,60.0,Open
Tako Rico,ChIJZcfi9RVrzkwRo2IEj9JNFJA,"['restaurant', 'food', 'point_of_interest', 'establishment']",4.0,,2.0,Clarence-Rockland,45.5324594,-75.3109755,0.0,8.0,8.0,8.0,8.0,8.0,8.0,48.0,Open
Gabriel Pizza,ChIJ3xHWJ6kIzkwRtziVDQlSF-A,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",3.7,2.0,85.0,"2660 Alta Vista Drive, Ottawa",45.37357129999999,-75.66335409999998,12.0,12.0,12.0,12.0,14.0,14.0,12.0,88.0,Open
Aiyara Thai Cuisine,ChIJa_DuyLQIzkwRkEDBWRv0OhU,"['restaurant', 'food', 'point_of_interest', 'establishment']",4.2,2.0,210.0,"1590 Walkley Road, Ottawa",45.37668329999999,-75.64622220000003,4.0,6.5,6.5,6.5,6.5,4.5,4.5,39.0,Open
Swiss Chalet,ChIJ7YkqA6UIzkwRZr0iehhQsjg,"['restaurant', 'food', 'point_of_interest', 'establishment']",3.6,2.0,496.0,"1910 Bank Street, Ottawa",45.3684753,-75.662886,5.0,5.0,5.0,5.0,5.0,5.0,5.0,35.0,Open
Cora,ChIJHXCCya4IzkwRsmkt0bOvrJM,"['restaurant', 'food', 'point_of_interest', 'establishment']",4.2,2.0,754.0,"2629 Alta Vista Drive, Ottawa",45.373432,-75.66210600000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closed
Dairy Queen Grill & Chill,ChIJNxEcJrIIzkwReg5c9nEqFPw,"['restaurant', 'food', 'point_of_interest', 'store', 'establishment']",3.9,1.0,367.0,"1412 Walkley Road, Ottawa",45.373413,-75.6537864,9.0,9.0,9.0,9.0,9.0,9.0,9.0,63.0,Open
Ariana Kabab House,ChIJPXgbLakIzkwR3ZkoTVC-Zi4,"['restaurant', 'food', 'point_of_interest', 'establishment']",4.0,2.0,481.0,"2677 Alta Vista Drive, Ottawa",45.372452,-75.662541,11.0,11.0,11.0,11.0,12.0,10.0,9.0,75.0,Open
Circle K,ChIJi0KV1jUPzkwRV4vl0nJuXWE,"['convenience_store', 'atm', 'meal_takeaway', 'finance', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",3.0,1.0,24.0,"1420 Walkley Road, Ottawa",45.3735232,-75.65361100000001,24.0,24.0,24.0,24.0,24.0,24.0,24.0,168.0,Open
Subway,ChIJc_SyIEsPzkwRJy3d7MZ367w,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",2.7,1.0,70.0,"1739 Walkley Road Unit 3, Ottawa",45.3783741,-75.6445825,13.0,13.0,13.0,13.0,13.0,11.0,9.35,85.35,Open
Little Caesars Pizza,ChIJe3XvKEsPzkwRaAwSmwpf8PI,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",4.0,1.0,290.0,"1739 Walkley Road, Ottawa",45.37841720000001,-75.6444755,11.0,11.0,11.0,11.0,12.0,12.0,11.0,79.0,Open
Shawarma House Walkley,ChIJ90jxKEsPzkwRL0bVlI6RQ8E,"['restaurant', 'food', 'point_of_interest', 'establishment']",3.6,1.0,182.0,"4-1739 Walkley Road, Ottawa",45.378426,-75.644469,12.0,12.0,12.0,12.0,12.0,12.0,12.0,84.0,Open
Palermo's Pizzeria,ChIJ9_kBOccIzkwR0z5RgEgCtu8,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",4.5,,100.0,"2_25, Tapiola Crescent, Ottawa",45.3627905,-75.6470351,13.0,13.0,13.0,13.0,15.0,15.0,12.0,94.0,Open
A&W Canada,ChIJyaHmBzgPzkwR8sVna0eUe3k,"['restaurant', 'food', 'point_of_interest', 'establishment']",4.2,1.0,906.0,"1660 Heron Road, Ottawa",45.379926,-75.643975,24.0,24.0,24.0,24.0,24.0,24.0,24.0,168.0,Open
Bella Vista Restaurant,ChIJVWEeza4IzkwR4xpehLvI_Io,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",4.0,2.0,271.0,"2645 Alta Vista Drive, Ottawa",45.37226099999999,-75.66207299999998,11.0,11.0,11.0,11.0,11.0,11.0,11.0,77.0,Open
Alfajer Restaurant,ChIJOwGR2agIzkwR7osNzFee5DE,"['restaurant', 'food', 'point_of_interest', 'establishment']",,,,"1800 Bank Street, Ottawa",45.3720118,-75.66487640000003,1.0,1.0,1.0,1.0,3.0,3.0,1.0,11.0,Open
Dijla Cafe,ChIJrxx64aQIzkwR0dLGoQs1i3Q,"['cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",3.8,1.0,70.0,"1930 Bank Street, Ottawa",45.36730299999999,-75.66317459999998,14.0,14.0,14.0,14.0,14.0,14.0,14.0,98.0,Open
Beijing Legend,ChIJTVOFz6gIzkwRKsLNVp76YVU,"['restaurant', 'food', 'point_of_interest', 'establishment']",3.6,2.0,317.0,"1800 Bank Street, Ottawa",45.37207,-75.664576,11.0,11.0,11.0,11.0,11.0,11.5,11.5,78.0,Open
Subway,ChIJBdbhrLwIzkwRvpIZusYzqR4,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",4.1,1.0,21.0,"2056 Bank Street, Ottawa",45.3643534,-75.66074880000002,14.0,15.0,15.0,15.0,15.0,15.0,10.0,99.0,Open
渥京大排挡 Small street Restaurant,ChIJ9yrx2qgIzkwR2x-a59LjBEs,"['restaurant', 'food', 'point_of_interest', 'establishment']",3.4,2.0,80.0,"1792 Bank Street, Ottawa",45.3723003,-75.6646715,10.0,10.0,10.0,10.0,10.0,10.0,10.0,70.0,Open
Domino's Pizza,ChIJLX4_pksPzkwR_wl77Kozc4o,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",3.5,1.0,182.0,"1800 Bank Street Unit 11, Ottawa",45.3715892,-75.6643203,13.0,13.0,13.0,13.0,13.0,13.0,13.0,91.0,Open
O'Grady's Outpost,ChIJr_JpNscIzkwRm_LFvTnUy9E,"['restaurant', 'bar', 'food', 'point_of_interest', 'establishment']",4.4,2.0,297.0,"25 Tapiola Crescent, Ottawa",45.363794,-75.646564,12.5,12.5,12.5,12.5,13.5,15.5,14.5,93.5,Open
Sala Thai Cuisine,ChIJfaxbLakIzkwRTArHMbrvsWg,"['restaurant', 'food', 'point_of_interest', 'establishment']",4.6,2.0,292.0,"2666 Alta Vista Drive, Ottawa",45.3735154,-75.6634584,8.0,8.0,8.0,8.0,8.0,8.0,7.0,55.0,Open
Ruby Inn,ChIJEapmSa8IzkwR5WsLNiks7XU,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",3.9,1.0,321.0,"1834 Bank Street, Ottawa",45.3704773,-75.66471729999998,12.0,12.0,12.0,12.0,14.0,14.0,11.0,87.0,Open
1 For 1 Pizza,ChIJI7qycKkIzkwRk0P9nGepw2A,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",3.6,1.0,112.0,"1729 Bank Street, Ottawa",45.3741505,-75.6646253,14.0,14.0,14.0,15.0,16.0,16.0,12.0,101.0,Open
House Of Pizza Ottawa,ChIJZTnEESIGzkwRZce282-Qk-0,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",4.2,,109.0,"1574 Walkley Road, Ottawa",45.3767331,-75.646829,13.0,13.0,13.0,14.0,15.0,15.0,10.0,93.0,Open
Gloria's Pizza,ChIJG_DuyLQIzkwR31fKL5ILszQ,"['restaurant', 'food', 'point_of_interest', 'establishment']",4.4,,32.0,"1588 Walkley Road, Ottawa",45.3770269,-75.6465522,11.0,11.0,11.0,11.0,13.0,13.0,5.0,75.0,Open
Subway,ChIJK8kVLakIzkwRC0tqyTEHRfE,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",4.1,1.0,138.0,"2678 Alta Vista Drive, Ottawa",45.3734534,-75.6638095,15.0,15.0,15.0,15.0,15.0,13.0,12.0,100.0,Open
KFC,ChIJ0fTkgKkIzkwRnV9WUUEaMrk,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",3.2,1.0,258.0,"2670 Alta Vista Drive, Ottawa",45.3735022,-75.6636809,11.0,11.0,11.0,11.0,11.0,11.0,11.0,77.0,Open
Papajoe's Fried Chicken Walkley,ChIJx9xEwLQIzkwR5J6X23Zak0o,"['restaurant', 'food', 'point_of_interest', 'establishment']",,,,"1574 Walkley Road, Ottawa",45.37662710000001,-75.6469123,13.0,13.0,13.0,14.0,15.0,15.0,10.0,93.0,Open
Chester's Country Fried Chicken,ChIJz7ETmLQIzkwRakQRDTqGEiE,"['restaurant', 'food', 'point_of_interest', 'establishment']",2.5,,6.0,"1574 Walkley Road, Ottawa",45.37662710000001,-75.6469123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closed
"Jimmy's Gyro, Pizza & Poutinerie",ChIJ0weSRTcJzkwREj25hbQTKxY,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",4.6,,91.0,"1588 Walkley Road, Ottawa",45.37668679999999,-75.64638240000002,10.0,10.0,10.0,10.0,11.0,11.0,0.0,62.0,Open
la poutinerie walkley road best poutine in ottawa,ChIJ805F2GIJzkwRaerMBs2piNE,"['restaurant', 'food', 'point_of_interest', 'establishment']",4.3,,11.0,"1588 Walkley Road, Ottawa",45.3770269,-75.6465522,10.0,10.0,10.0,10.0,11.0,11.0,0.0,62.0,Open
أفران أبو خضر,ChIJMXHQw7QIzkwReqaQWbGZQBQ,"['restaurant', 'food', 'point_of_interest', 'establishment']",4.2,,14.0,"Canada, 1606 Walkley Road, Ottawa",45.3771217,-75.6459163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closed
Samar Kabab House,ChIJNXXvKEsPzkwRb9h7_3oLchE,"['restaurant', 'food', 'point_of_interest', 'establishment']",4.5,2.0,434.0,"1-1729 Walkley Road, Ottawa",45.3782854,-75.64621700000002,11.5,11.5,11.5,11.5,11.5,11.5,11.5,80.5,Open
Bab El hara,ChIJpY6eSq8IzkwRH3DwGbvJG68,"['cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",4.0,2.0,403.0,"1818 Bank Street, Ottawa",45.3714877,-75.6642243,18.0,18.0,18.0,18.0,18.0,18.0,18.0,126.0,Open
Mermaid's Seafood Restaurant,ChIJE-ScJQQPzkwR4bgEwxkfLX4,"['restaurant', 'food', 'point_of_interest', 'establishment']",4.5,,133.0,"1725 Walkley Road, Ottawa",45.3784458,-75.64587220000001,11.0,11.0,11.0,11.0,11.0,11.0,11.0,77.0,Open
Oopa Greek Food Creations,ChIJoQ0wOscIzkwR9UVnEr-0Q78,"['restaurant', 'food', 'point_of_interest', 'establishment']",,,,"25 Tapiola Crescent, Ottawa",45.3640104,-75.64662740000001,10.0,10.0,10.0,10.5,11.0,10.5,6.0,68.0,Open
Fat Bastard Burrito,ChIJf3HX8mYPzkwROAIZLFvQlF0,"['restaurant', 'food', 'point_of_interest', 'establishment']",4.3,1.0,21.0,"1739 Walkley Road, Ottawa",45.37841720000001,-75.6444755,9.0,9.0,9.0,9.0,9.0,8.0,8.0,61.0,Open
Booster Juice,ChIJyUUgABcPzkwRkNn_0QyWCD4,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",4.8,2.0,109.0,"1600 Heron Road unit #8, Ottawa",45.378977,-75.645903,15.0,15.0,15.0,15.0,15.0,15.0,10.0,100.0,Open
Popeyes,ChIJe3XvKEsPzkwR4EDxtCIZOKQ,"['restaurant', 'food', 'point_of_interest', 'establishment']",3.5,1.0,1128.0,"1739 Walkley Road, Ottawa",45.3785359,-75.6442182,10.5,10.5,10.5,10.5,10.5,10.5,10.5,73.5,Open
Thai Express,ChIJ_xQZcUsPzkwRfQK-fducG6Q,"['restaurant', 'food', 'point_of_interest', 'establishment']",3.9,1.0,63.0,"1600 Heron Road, Ottawa",45.37905819999999,-75.64479240000001,10.0,10.0,10.0,10.0,10.0,10.0,10.0,70.0,Open
Pizza Pizza,ChIJI7qycKkIzkwR279Y9FbDzck,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",3.8,1.0,255.0,"1717 Bank Street, Ottawa",45.3747169,-75.665238,13.0,13.0,13.0,13.0,14.0,14.0,13.0,93.0,Open
Royal Indian Cuisine,ChIJK5CzyWcJzkwRm_ZTeoSP9l8,"['restaurant', 'food', 'point_of_interest', 'establishment']",4.8,,22.0,"2675 Alta Vista Drive, Ottawa",45.3723008,-75.6623007,10.0,10.0,10.0,10.5,11.0,11.0,10.5,73.0,Open
Mexigo Cabana (mexican food truck),ChIJ42cWaq8IzkwRiW--4eO90hs,"['restaurant', 'food', 'point_of_interest', 'establishment']",4.8,,250.0,"1217 Walkley Road, Ottawa",45.3709369,-75.66255590000002,8.0,8.0,8.0,8.0,8.0,8.0,0.0,48.0,Open
Asli Dining,ChIJyYQAtL0IzkwRz0zL7WMaLmI,"['restaurant', 'food', 'point_of_interest', 'establishment']",4.5,,93.0,"2019 Bank Street, Ottawa",45.365323,-75.659536,10.0,10.0,10.0,10.0,10.0,10.0,10.0,70.0,Open
Pizza Hut,ChIJL7-tAaUIzkwRi-aNuOdIQ8E,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",3.6,2.0,160.0,"1920 Bank Street, Ottawa",45.3678883,-75.6624704,11.0,11.0,11.0,11.0,12.0,12.0,11.0,79.0,Open
Shawarma Mango's - Alta Vista,ChIJqYIcLakIzkwRpnL2QtGXtJw,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",4.3,1.0,368.0,"2682 Alta Vista Drive, Ottawa",45.3734072,-75.66389219999998,14.0,14.0,14.0,15.0,16.0,16.0,13.0,102.0,Open
McDonald's,ChIJ47usc1APzkwRhW7fM0T2Ce8,"['cafe', 'restaurant', 'food', 'point_of_interest', 'establishment']",3.6,1.0,797.0,"1771 Walkley Road, Ottawa",45.3801198,-75.6404072,17.5,17.5,17.5,17.5,17.5,17.5,17.5,122.5,Open
Playback Bar & Restaurant,ChIJ17KpEDcJzkwRLpUz-l9Xuo0,"['restaurant', 'bar', 'food', 'point_of_interest', 'establishment']",4.1,,129.0,"3A-1860 Bank Street, Ottawa",45.36899889999999,-75.6636887,7.0,7.0,7.0,7.0,8.0,13.0,11.0,60.0,Open
Ottawa Sandwich,ChIJAykdP8oJzkwR5OmiEDa-jNQ,"['restaurant', 'food', 'point_of_interest', 'establishment']",4.8,,31.0,"3-1930 Bank Street, Ottawa",45.36739379999999,-75.6630773,11.0,11.0,11.0,11.0,13.0,12.0,8.0,77.0,Open
Mediterranean Bakery & Pizza,ChIJ0_v7LKkIzkwRCrhhdYWTrnE,"['restaurant', 'food', 'point_of_interest', 'establishment']",4.5,1.0,292.0,"2698 Alta Vista Drive, Ottawa",45.3734448,-75.66411140000002,16.0,16.0,16.0,16.0,16.0,16.0,16.0,112.0,Open
Ocho Rios Caribbean Eatery,ChIJ51z3w6gIzkwR8Fcw0Feq6uI,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",4.4,,163.0,"1800 Bank Street #15, Ottawa",45.371989,-75.6650883,0.0,6.5,6.5,6.5,8.0,8.0,0.0,35.5,Open
Saffron Kabob Restaurant,ChIJJ_Id2_0JzkwRkw7O4jL6jlU,"['restaurant', 'food', 'point_of_interest', 'establishment']",4.5,,84.0,"1729 Bank Street Unit 105, Ottawa",45.3742139,-75.6646335,9.5,9.5,9.5,9.5,9.5,9.5,8.5,65.5,Open
Chicken Chicken,ChIJBwJwnaMJzkwRgXNOKdzDJQc,"['restaurant', 'food', 'point_of_interest', 'establishment']",,,,"1717 Bank Street, Ottawa",45.3747406,-75.66509140000002,13.0,13.0,13.0,13.0,14.0,14.0,13.0,93.0,Open
